Tenure Months,Internet_Service_Fiber optic,Dependents,Payment_Method_Electronic check,Contract_One year,Device_Protection_No internet service,Total Charges,Online_Backup_No internet service,Online_Security_No internet service,Internet_Service_No,Streaming_Movies_No internet service,Tech_Support_No internet service,Streaming_TV_No internet service,Online_Security_Yes,Paperless Billing,Streaming_Movies_Yes,Tech_Support_Yes,Multiple_Lines_Yes,Streaming_TV_Yes,Contract_Two year,Partner,prob_not_churn,prob_churn,Churn Value,y_pred
0.75,1,0,0,1,0,0.6102213061901253,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0.6778557188626839,0.32214428113731614,0,0
0.06944444444444445,0,0,1,1,1,0.011468312453942522,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.686661692980425,0.31333830701957505,0,0
0.1388888888888889,1,0,0,0,0,0.09604135961680178,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.15686727480895668,0.8431327251910433,1,1
0.1111111111111111,0,0,0,0,0,0.04530328850405306,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.27572249959079376,0.7242775004092062,0,1
0.5555555555555556,0,1,0,0,1,0.11798774871039058,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0.982800149764626,0.01719985023537397,0,0
0.8888888888888888,1,0,0,1,0,0.740477616064849,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.7971392976517085,0.20286070234829148,0,0
0.875,0,0,0,1,0,0.4034059506263818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8970224170302309,0.10297758296976914,0,0
0.6388888888888888,1,0,1,1,0,0.547375875092115,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0.47765457617208174,0.5223454238279183,0,1
0.013888888888888888,0,0,0,0,0,0.0033564388356669126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.42198393831178527,0.5780160616882147,0,1
1.0,1,0,0,0,0,0.8701294215180546,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0.8893726798935311,0.1106273201064689,0,0
0.6527777777777778,0,1,0,0,0,0.3187926031687547,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0.9658279542139697,0.03417204578603024,0,0
0.8472222222222222,0,0,0,1,0,0.3104907424465734,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.9573854734757009,0.04261452652429906,0,0
0.16666666666666666,1,0,0,0,0,0.11512067059690495,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.16279745732706496,0.837202542672935,0,1
0.05555555555555555,1,0,1,0,0,0.03893008474576272,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15603889461560438,0.8439611053843956,1,1
0.8194444444444444,1,0,1,0,0,0.7507081337509213,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.3596151107100457,0.6403848892899543,0,1
1.0,0,1,0,0,0,0.7659877026529109,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0.9873900527200864,0.012609947279913653,0,0
0.7638888888888888,1,1,0,1,0,0.6513391212232867,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.8681947552979252,0.13180524470207475,0,0
0.4722222222222222,1,0,0,0,0,0.3129951179071482,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.2913466802820299,0.7086533197179701,1,1
0.29166666666666663,1,0,1,0,0,0.21334400331613856,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.18293687228594635,0.8170631277140536,1,1
0.6666666666666666,1,1,0,1,0,0.5730932203389831,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0.8496974119243315,0.15030258807566851,0,0
0.8472222222222222,0,0,1,0,0,0.6112633566691231,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0.9213567384121991,0.07864326158780091,0,0
0.4722222222222222,0,0,1,0,0,0.19968220338983053,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4700691293445113,0.5299308706554887,0,1
0.9166666666666666,0,1,0,0,0,0.5191426400147384,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0.9364017772404709,0.06359822275952907,0,0
0.013888888888888888,0,1,1,0,0,0.005129651805453206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5492000401610881,0.4507999598389119,0,0
0.013888888888888888,0,0,1,0,0,0.005774456521739131,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.16849321117145422,0.8315067888285458,0,1
0.013888888888888888,1,0,0,0,0,0.00818671702284451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23453355039730184,0.7654664496026982,1,1
0.09722222222222221,0,0,0,1,1,0.017271554900515847,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0.7332468716920436,0.2667531283079564,0,0
0.9583333333333333,1,0,0,0,0,0.6758244288872514,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.5597783321144238,0.4402216678855761,0,0
0.3472222222222222,0,0,0,1,1,0.0570134027266028,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0.8058903369079635,0.19410966309203645,0,0
0.9444444444444444,0,0,1,1,0,0.42875483603537223,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0.8237161341121286,0.1762838658878714,0,0
0.05555555555555555,1,0,1,0,0,0.030553380619012534,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.11542670182914916,0.8845732981708508,1,1
0.4722222222222222,0,0,1,0,0,0.20333801584377306,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.3632641699291037,0.6367358300708963,0,1
0.5833333333333333,0,0,0,1,0,0.38871361459100967,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0.776393354566923,0.22360664543307698,0,0
0.3333333333333333,1,0,1,0,0,0.277185427413412,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.13250500597124182,0.8674949940287582,1,1
0.18055555555555555,1,0,1,0,0,0.10965134487840826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1811544235641116,0.8188455764358884,1,1
0.013888888888888888,1,0,1,0,0,0.008986965733235078,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1436901881180782,0.8563098118819218,1,1
0.9722222222222222,1,0,0,1,0,0.9131528647752396,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0.6506940848923111,0.34930591510768894,0,0
0.5694444444444444,0,0,0,1,0,0.3823634395725866,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0.7871148528064892,0.21288514719351082,0,0
0.9166666666666666,0,0,0,1,0,0.4806501013264555,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0.9269605478544042,0.07303945214559586,0,0
0.09722222222222221,1,0,0,0,0,0.05535533345615329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2334598301146491,0.7665401698853509,1,1
0.4583333333333333,0,0,1,0,0,0.20768469049373622,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.42658792341981544,0.5734120765801846,0,1
0.8472222222222222,1,0,1,1,0,0.7395679808400886,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.4777948724506824,0.5222051275493176,0,1
0.013888888888888888,1,0,1,0,0,0.008031273028739868,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1272713558214783,0.8727286441785217,1,1
0.013888888888888888,1,0,1,0,0,0.008048544583640386,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1272688602028813,0.8727311397971187,1,1
0.4305555555555555,1,0,1,0,0,0.3231968496683862,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.19768444953260378,0.8023155504673962,1,1
0.4583333333333333,0,0,1,1,0,0.22485261606484896,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.7925170332357766,0.20748296676422337,0,0
0.9444444444444444,0,0,0,0,0,0.4246211772291821,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.8858270033278338,0.11417299667216615,0,0
0.041666666666666664,0,0,1,0,0,0.011485584008843037,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.1477220378354508,0.8522779621645492,1,1
0.986111111111111,0,0,0,0,1,0.21742009027266032,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0.985777198125289,0.014222801874711033,0,0
0.041666666666666664,0,0,0,0,1,0.007271324613117171,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.5945405185706663,0.4054594814293337,0,0
0.861111111111111,1,1,0,0,0,0.6930902266028004,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.7565461482260135,0.24345385177398646,0,0
0.3194444444444444,0,0,0,0,0,0.08848217575534269,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.42214535120047414,0.5778546487995259,0,1
0.013888888888888888,1,0,1,0,0,0.009908115327929257,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0.06880205026686737,0.9311979497331326,1,1
0.5,1,1,1,0,0,0.4044422439204127,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.5445295859758452,0.4554704140241548,0,0
0.8055555555555555,0,1,0,0,1,0.12431489498894624,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0.9956757252262427,0.004324274773757315,0,0
0.1388888888888889,0,0,0,0,0,0.03443372328666176,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.7641279275326701,0.23587207246732986,0,0
0.18055555555555555,0,1,0,1,0,0.08072149042004421,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.919054662761574,0.08094533723842598,0,0
0.625,1,0,0,0,0,0.5466850128960944,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.361509866005412,0.638490133994588,0,1
0.9722222222222222,1,0,0,1,0,0.7602823323507738,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0.6586664280570539,0.3413335719429461,0,0
0.3333333333333333,0,0,0,0,1,0.05608073876197495,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0.9403691908686002,0.05963080913139981,0,0
0.9722222222222222,0,0,0,0,0,0.6061452192336036,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.9457489277424406,0.05425107225755942,0,0
0.6944444444444444,0,1,0,1,1,0.10811417649226236,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0.9812156812260177,0.01878431877398236,0,0
0.041666666666666664,1,0,1,0,0,0.03630480840088431,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.12021937184573073,0.8797806281542693,1,1
0.027777777777777776,0,0,0,0,1,0.007029522844509949,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.5835433361183681,0.41645666388163194,0,0
0.027777777777777776,1,0,1,0,0,0.022763909358879883,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.08823934871834838,0.9117606512816516,1,1
0.20833333333333331,0,0,0,0,1,0.03924672991893884,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0.5720363790277375,0.4279636209722625,0,0
0.19444444444444442,0,0,0,0,0,0.13607106669123067,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0.7126684931652036,0.28733150683479636,0,0
0.5138888888888888,0,1,0,0,1,0.09923659727339722,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0.9807849573942335,0.01921504260576644,0,0
0.38888888888888884,0,0,0,1,1,0.06156733603537216,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.896116453132293,0.10388354686770691,0,0
0.06944444444444445,1,0,1,0,0,0.038014692336035376,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15941954537940717,0.8405804546205928,1,1
0.06944444444444445,1,0,1,0,0,0.048838200073691974,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.11768785958939443,0.8823121404106056,1,1
0.2222222222222222,0,0,0,0,1,0.031745117907148124,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.7202355742274462,0.2797644257725537,0,0
0.5694444444444444,1,0,0,1,0,0.3844705692704496,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.6395346789753718,0.36046532102462825,0,0
0.15277777777777776,1,0,0,0,0,0.11487311164333089,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.1324708911498842,0.8675291088501158,1,1
0.9027777777777777,0,0,0,0,1,0.19053403647752398,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0.9857925303681752,0.014207469631824888,0,0
0.16666666666666666,1,0,1,0,0,0.12177021923360355,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.11836831467959164,0.8816316853204084,0,1
0.1111111111111111,0,0,0,0,0,0.026131862564480475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3317580431301431,0.6682419568698569,0,1
0.3472222222222222,1,0,1,0,0,0.3234444086219603,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0.5648679007830871,0.43513209921691287,0,0
0.6805555555555555,1,0,0,0,0,0.5957938006632278,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0.8516265312474127,0.1483734687525873,0,0
0.125,1,0,1,0,0,0.07811924281503317,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.13358607280838208,0.8664139271916179,0,1
0.8472222222222222,0,1,0,1,1,0.1412179900515844,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0.9916348366529675,0.008365163347032514,0,0
0.3611111111111111,0,0,0,1,0,0.17884119380987476,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6510231104985263,0.34897688950147365,0,0
0.8333333333333333,0,0,0,0,1,0.13803426676492264,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0.9758350119541579,0.02416498804584207,0,0
0.1388888888888889,1,0,1,0,0,0.12012942151805454,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0.1983298593329612,0.8016701406670388,1,1
0.5694444444444444,0,0,1,0,1,0.10356600036845985,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0.9234941976786467,0.07650580232135326,0,0
0.2361111111111111,0,0,0,1,1,0.03720868644067797,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.843338353954526,0.15666164604547395,0,0
0.2361111111111111,0,0,0,0,0,0.10756148673544585,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.4969881233144009,0.5030118766855991,0,1
0.16666666666666666,1,1,0,0,0,0.10033621960206339,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5192506204642198,0.4807493795357803,1,0
0.013888888888888888,0,1,1,0,1,0.002216516212232867,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0.7556673576481224,0.24433264235187754,0,0
1.0,0,1,0,0,0,0.5786949613117172,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0.9844317574323618,0.015568242567638191,0,0
0.3333333333333333,0,1,0,0,0,0.2126301123802506,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0.928759020379463,0.071240979620537,0,0
0.4444444444444444,1,0,0,0,0,0.2977558492999263,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3541473534753474,0.6458526465246526,1,1
1.0,0,0,0,0,0,0.7454863669859986,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0.949414546402499,0.05058545359750094,0,0
0.013888888888888888,0,0,1,0,0,0.0034773397199705236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22175311123000785,0.7782468887699922,1,1
0.7222222222222222,0,0,0,0,1,0.1274871039056743,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0.9810366406104228,0.01896335938957713,0,0
0.06944444444444445,1,1,1,0,0,0.04433032424465734,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.3112732495153038,0.6887267504846962,1,1
0.7083333333333333,0,0,0,1,0,0.47510593220338987,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0.8380973544921404,0.16190264550785954,0,0
0.05555555555555555,1,0,1,0,0,0.048872743183493,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.07607557083623628,0.9239244291637637,1,1
0.5138888888888888,0,0,0,0,0,0.26641949152542377,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.9453487706677761,0.05465122933222387,0,0
0.6805555555555555,0,0,0,0,0,0.23843381540162126,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.7654073710966964,0.23459262890330354,0,0
0.3472222222222222,0,0,1,0,0,0.15809229918938839,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3594356823047248,0.6405643176952752,0,1
0.19444444444444442,1,0,1,0,0,0.13117170228445102,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.10254082445408286,0.8974591755459171,1,1
0.027777777777777776,0,0,0,0,1,0.00423728813559322,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.58442581254634,0.4155741874536601,0,0
0.1111111111111111,0,0,0,0,0,0.050478997789240976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.32477412112550486,0.6752258788744951,1,1
0.8472222222222222,0,1,0,0,1,0.15102247605011054,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0.9960953392645059,0.0039046607354941104,0,0
0.06944444444444445,0,0,1,0,0,0.040605425571112755,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0.3190578211090962,0.6809421788909038,0,1
0.875,1,0,1,0,0,0.7419917557111276,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.28087088267805016,0.7191291173219498,0,1
0.3472222222222222,0,1,0,0,1,0.06296633198231394,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0.8757441256575569,0.12425587434244309,0,0
0.3611111111111111,0,1,0,1,0,0.14805176860722183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9035608431164524,0.0964391568835476,0,0
0.05555555555555555,0,0,0,1,1,0.013563927781871777,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.7538660677950495,0.24613393220495047,0,0
0.736111111111111,1,1,0,0,0,0.6833893699336774,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.7413301778470747,0.25866982215292533,0,0
0.7777777777777777,0,0,0,0,0,0.29477938467207077,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.9754662625231714,0.02453373747682864,0,0
0.6527777777777778,0,1,0,0,0,0.4972307940309507,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9611036676204786,0.03889633237952141,0,0
0.9722222222222222,0,1,0,0,1,0.20319984340456893,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0.9965516475975613,0.003448352402438685,0,0
0.2777777777777778,0,0,0,0,0,0.16103997789240973,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5488875664638687,0.4511124335361313,0,0
0.20833333333333331,1,0,1,0,0,0.16011882829771557,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.1417856410684174,0.8582143589315826,1,1
0.25,1,1,0,0,0,0.17277312085482685,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0.5987876443689166,0.4012123556310833,0,0
0.5416666666666666,0,0,0,1,0,0.1877302873986736,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.8705609044829171,0.1294390955170829,0,0
0.9583333333333333,1,0,0,0,0,0.8556040438467208,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0.8417028347746407,0.15829716522535928,0,0
1.0,0,0,0,0,0,0.6983810795873251,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9330238721705226,0.06697612782947732,0,0
0.6805555555555555,1,0,0,0,0,0.5199716746499633,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.38933027426163236,0.6106697257383676,1,1
0.7916666666666666,0,0,0,0,0,0.3203758290346353,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0.8019274862734649,0.19807251372653517,0,0
0.8333333333333333,1,1,1,0,0,0.7584342759764188,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9264710163182579,0.07352898368174214,0,0
0.41666666666666663,1,0,0,0,0,0.33005365696389094,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.17790146338957724,0.8220985366104228,1,1
0.5416666666666666,0,0,0,1,0,0.20617630803242448,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.8832429212898878,0.11675707871011226,0,0
0.125,1,0,1,0,0,0.10246637803979368,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.08803303355988512,0.9119669664401149,1,1
0.75,0,1,0,0,0,0.3769747144436257,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0.9887915223448462,0.011208477655153705,0,0
1.0,1,0,0,0,0,0.9167971628592485,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.8057171349747752,0.19428286502522485,0,0
0.18055555555555555,0,0,0,1,1,0.031111827560795877,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.818798232430385,0.181201767569615,0,0
0.013888888888888888,1,0,1,0,0,0.008019758658806192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.12727301959043202,0.872726980409568,1,1
0.2361111111111111,0,0,0,0,0,0.15228329955784822,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.20604347960419078,0.7939565203958092,0,1
0.013888888888888888,1,0,1,0,0,0.008791221444362564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17265504340491733,0.8273449565950827,1,1
0.6527777777777778,1,0,0,0,0,0.445099484156227,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.3909782208904842,0.6090217791095158,0,1
0.4305555555555555,1,0,1,0,0,0.32760109616801775,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.19693824625066547,0.8030617537493345,0,1
0.1111111111111111,0,0,1,1,1,0.01842874907885041,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0.6619836635907133,0.3380163364092867,0,0
0.1388888888888889,1,0,0,0,0,0.10755572955047901,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0.19760145356078085,0.8023985464392192,1,1
0.7916666666666666,1,0,1,1,0,0.6297151344878409,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.6824468983602476,0.31755310163975237,0,0
0.18055555555555555,0,1,0,0,1,0.028929854458364043,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0.883554187765078,0.11644581223492201,0,0
0.7222222222222222,0,1,0,1,0,0.30059989867354464,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.9462934390203702,0.053706560979629815,0,0
0.40277777777777773,0,0,0,1,0,0.22621131171702286,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.6503559612206521,0.3496440387793479,0,0
0.9583333333333333,0,1,0,0,1,0.15500644804716288,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0.9972747298590896,0.002725270140910442,0,0
0.20833333333333331,1,0,1,0,0,0.1640740143699337,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.17272997140654567,0.8272700285934543,1,1
0.611111111111111,1,1,1,1,0,0.494582488946205,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.7762187398196614,0.22378126018033864,0,0
0.5,0,1,0,0,1,0.0868759211495947,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0.9888098200100898,0.011190179989910209,0,0
0.986111111111111,0,1,1,1,0,0.540317566322771,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0.9520568831337838,0.04794311686621623,0,0
0.6944444444444444,1,0,0,0,0,0.6254490604274134,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0.4358047663141823,0.5641952336858177,0,1
0.3333333333333333,1,0,0,0,0,0.27995463338246135,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0.179339629591606,0.820660370408394,1,1
0.5138888888888888,0,1,0,0,0,0.2651010961680177,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.9867100090893306,0.013289990910669357,0,0
0.8055555555555555,1,1,0,1,0,0.6914206429624172,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0.852089136935335,0.147910863064665,0,0
1.0,0,0,0,0,0,0.7737541451731762,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0.9476189808320917,0.052381019167908306,0,0
0.9305555555555555,0,0,0,0,0,0.5379110630066323,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0.9548263558944431,0.045173644105556944,0,0
0.3333333333333333,0,0,0,0,0,0.1461864406779661,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.547941193882151,0.45205880611784904,0,0
0.2777777777777778,1,0,0,0,0,0.2339662398673545,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.21321424282141332,0.7867857571785867,0,1
0.05555555555555555,0,0,0,0,1,0.009084837877671335,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.6049551243784406,0.3950448756215595,0,0
0.875,0,0,0,0,0,0.4875356945467944,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0.9365179293334006,0.06348207066659935,0,0
0.5972222222222222,1,0,0,0,0,0.4089501197494474,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.49988862150671287,0.5001113784932871,0,1
0.41666666666666663,1,0,0,0,0,0.3229147476050111,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0.2717633497404167,0.7282366502595833,1,1
0.20833333333333331,0,0,0,1,0,0.10730241341193811,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5878221160377228,0.4121778839622771,0,0
0.6666666666666666,0,0,0,0,1,0.10547162859248344,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0.9779415934734983,0.022058406526501716,0,0
0.986111111111111,0,0,0,0,1,0.15603122697126015,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0.9880945239602194,0.011905476039780693,0,0
0.375,1,0,0,0,0,0.22215249631540165,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.3800393712678952,0.6199606287321048,1,1
0.09722222222222221,0,0,0,0,1,0.015032009948415626,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.5489158099689486,0.45108419003105144,0,0
0.4444444444444444,1,0,1,0,0,0.3336806834929993,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.2673631824652819,0.7326368175347181,0,1
0.2777777777777778,1,0,1,0,0,0.19971674649963156,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.14901014266410528,0.8509898573358947,1,1
0.027777777777777776,0,0,0,0,0,0.008704863669859985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.43147249081728223,0.5685275091827178,1,1
0.9583333333333333,0,0,0,0,0,0.5271163411938099,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0.9676059412669468,0.03239405873305322,0,0
0.06944444444444445,1,0,1,0,0,0.047934322033898316,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.09501104806026517,0.9049889519397348,1,1
0.9027777777777777,0,0,0,0,0,0.555009902358143,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0.938166817998647,0.06183318200135301,1,0
0.4305555555555555,0,0,0,0,1,0.07587394067796611,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0.7260066141870574,0.27399338581294264,1,0
0.3333333333333333,0,1,0,1,0,0.20969970523212975,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0.8572268616735956,0.14277313832640434,0,0
0.9583333333333333,0,0,0,0,1,0.1569926768607222,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0.9883968442888298,0.011603155711170241,0,0
0.013888888888888888,0,0,1,0,0,0.005043294030950627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2656276007818177,0.7343723992181823,0,1
0.5,0,0,0,0,0,0.1296921057479735,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.9349820633446014,0.06501793665539854,0,0
0.1111111111111111,1,0,1,0,0,0.07022614222549743,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.1759296252974657,0.8240703747025343,1,1
0.9444444444444444,1,0,1,1,0,0.65468404568902,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0.5793202174249599,0.4206797825750401,1,0
0.18055555555555555,0,0,0,0,0,0.09697978076639648,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.5685967529053468,0.4314032470946532,0,0
0.013888888888888888,0,0,0,0,1,0.00224530213706706,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.573908015753837,0.426091984246163,1,0
0.7916666666666666,0,0,0,1,0,0.2600232590272661,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.9330999829514762,0.06690001704852376,0,0
